feedback_id,user_id,product_id,rating,date,type,comment
42723,5876,93,5.0,2021-04-29,サービス,Feedback_42723
42724,6300,90,3.0,2021-01-12,その他,Feedback_42724
42725,6983,53,5.0,2021-01-12,サービス,Feedback_42725
42726,7560,37,4.0,2021-08-13,その他,Feedback_42726
42727,959,50,4.0,2021-04-29,サービス,Feedback_42727
42728,6213,11,4.0,2021-01-11,商品,Feedback_42728
42729,1881,1,1.0,2021-07-23,商品,Feedback_42729
42730,9095,72,5.0,2021-05-04,サービス,Feedback_42730
42731,3391,68,5.0,2021-08-01,サービス,Feedback_42731
42732,6592,15,4.0,2021-11-30,商品,Feedback_42732
42733,3437,19,5.0,2021-07-17,サービス,Feedback_42733
42734,6511,77,5.0,2021-09-05,サービス,Feedback_42734
42735,4605,23,4.0,2021-04-05,その他,Feedback_42735
42736,3972,58,5.0,2021-07-28,その他,Feedback_42736
42737,8437,28,5.0,2021-11-01,サービス,Feedback_42737
42738,3325,44,4.0,2021-05-21,商品,Feedback_42738
42739,4559,12,4.0,2021-04-01,商品,Feedback_42739
42740,6136,77,5.0,2021-07-29,商品,Feedback_42740
42741,6862,37,3.0,2021-04-01,その他,Feedback_42741
42742,9311,47,2.0,2021-12-31,商品,Feedback_42742
42743,5315,2,5.0,2021-01-09,サービス,Feedback_42743
42744,824,24,3.0,2021-07-27,商品,Feedback_42744
42745,218,8,3.0,2021-11-03,商品,Feedback_42745
42746,5845,60,5.0,2021-03-25,その他,Feedback_42746
42747,7813,23,5.0,2021-08-12,商品,Feedback_42747
42748,1283,87,5.0,2021-07-02,商品,Feedback_42748
42749,4866,15,1.0,2021-04-22,サービス,Feedback_42749
42750,2931,9,5.0,2021-06-02,その他,Feedback_42750
42751,9548,47,5.0,2021-03-18,商品,Feedback_42751
42752,5214,93,5.0,2021-06-16,商品,Feedback_42752
42753,497,2,5.0,2021-02-23,サービス,Feedback_42753
42754,1176,31,5.0,2021-07-24,サービス,Feedback_42754
42755,6723,16,5.0,2021-10-21,その他,Feedback_42755
42756,4037,61,5.0,2021-12-20,商品,Feedback_42756
42757,1697,61,2.0,2021-07-13,商品,Feedback_42757
42758,3780,45,4.0,2021-03-01,商品,Feedback_42758
42759,792,67,5.0,2021-08-25,商品,Feedback_42759
42760,9243,32,5.0,2021-02-03,その他,Feedback_42760
42761,7252,12,5.0,2021-03-26,商品,Feedback_42761
42762,6599,78,0.0,2021-01-15,その他,Feedback_42762
42763,2184,11,5.0,2021-12-10,サービス,Feedback_42763
42764,6220,77,4.0,2021-02-18,その他,Feedback_42764
42765,340,1,4.0,2021-04-23,サービス,Feedback_42765
42766,601,35,5.0,2021-04-19,サービス,Feedback_42766
42767,8384,1,1.0,2021-01-29,サービス,Feedback_42767
42768,594,21,1.0,2021-12-02,サービス,Feedback_42768
42769,6478,26,5.0,2021-04-24,商品,Feedback_42769
42770,9130,44,5.0,2021-11-14,商品,Feedback_42770
42771,2589,5,2.0,2021-08-07,サービス,Feedback_42771
42772,4654,47,4.0,2021-03-22,商品,Feedback_42772
42773,3149,93,3.0,2021-01-16,商品,Feedback_42773
42774,8148,96,3.0,2021-05-22,商品,Feedback_42774
42775,7235,7,3.0,2021-01-10,商品,Feedback_42775
42776,5661,52,5.0,2021-10-26,商品,Feedback_42776
42777,3747,37,3.0,2021-12-22,サービス,Feedback_42777
42778,9304,63,4.0,2021-10-24,サービス,Feedback_42778
42779,4248,73,3.0,2021-09-15,商品,Feedback_42779
42780,6792,51,3.0,2021-04-05,サービス,Feedback_42780
42781,442,20,2.0,2021-09-09,サービス,Feedback_42781
42782,8078,61,2.0,2021-12-27,商品,Feedback_42782
42783,2937,58,5.0,2021-06-03,その他,Feedback_42783
42784,567,23,5.0,2021-06-21,その他,Feedback_42784
42785,4525,94,3.0,2021-11-11,サービス,Feedback_42785
42786,9230,87,5.0,2021-06-19,商品,Feedback_42786
42787,6006,41,2.0,2021-12-22,商品,Feedback_42787
42788,9875,93,5.0,2021-03-06,サービス,Feedback_42788
42789,3890,25,5.0,2021-12-23,商品,Feedback_42789
42790,5857,68,5.0,2021-07-03,サービス,Feedback_42790
42791,8088,88,5.0,2021-03-19,サービス,Feedback_42791
42792,7623,63,5.0,2021-06-06,商品,Feedback_42792
42793,7916,30,5.0,2021-08-18,商品,Feedback_42793
42794,5365,66,4.0,2021-10-26,サービス,Feedback_42794
42795,8785,9,4.0,2021-08-29,その他,Feedback_42795
42796,3087,90,2.0,2021-11-23,サービス,Feedback_42796
42797,5556,20,5.0,2021-04-02,商品,Feedback_42797
42798,995,88,2.0,2021-08-26,商品,Feedback_42798
42799,1383,91,3.0,2021-03-17,サービス,Feedback_42799
42800,3783,28,4.0,2021-04-30,商品,Feedback_42800
42801,6816,41,1.0,2021-07-17,その他,Feedback_42801
42802,6063,8,5.0,2021-12-28,商品,Feedback_42802
42803,2621,70,5.0,2021-04-12,サービス,Feedback_42803
42804,5987,72,5.0,2021-08-16,その他,Feedback_42804
42805,4165,25,4.0,2021-12-29,サービス,Feedback_42805
42806,8869,69,5.0,2021-05-20,サービス,Feedback_42806
42807,2169,51,2.0,2021-11-17,サービス,Feedback_42807
42808,8584,23,2.0,2021-06-14,商品,Feedback_42808
42809,1784,40,1.0,2021-03-01,商品,Feedback_42809
42810,9299,37,4.0,2021-03-21,商品,Feedback_42810
42811,1635,49,2.0,2021-09-23,サービス,Feedback_42811
42812,718,46,1.0,2021-11-24,その他,Feedback_42812
42813,8103,68,5.0,2021-02-16,商品,Feedback_42813
42814,5165,22,2.0,2021-05-12,その他,Feedback_42814
42815,9251,23,3.0,2021-01-19,サービス,Feedback_42815
42816,5173,96,2.0,2021-07-03,商品,Feedback_42816
42817,6241,63,4.0,2021-11-01,サービス,Feedback_42817
42818,2398,6,5.0,2021-12-29,商品,Feedback_42818
42819,1762,26,3.0,2021-06-25,サービス,Feedback_42819
42820,9211,70,3.0,2021-12-31,サービス,Feedback_42820
42821,7854,48,4.0,2021-09-22,サービス,Feedback_42821
42822,3755,56,5.0,2021-02-13,サービス,Feedback_42822
42823,9814,30,3.0,2021-11-05,サービス,Feedback_42823
42824,9169,70,4.0,2021-12-08,その他,Feedback_42824
42825,9946,86,5.0,2021-08-05,商品,Feedback_42825
42826,8123,72,3.0,2021-12-05,商品,Feedback_42826
42827,5668,29,4.0,2021-04-15,その他,Feedback_42827
42828,6919,41,5.0,2021-01-15,サービス,Feedback_42828
42829,7342,46,1.0,2021-07-11,商品,Feedback_42829
42830,2106,97,3.0,2021-09-18,その他,Feedback_42830
42831,8317,25,3.0,2021-01-30,サービス,Feedback_42831
42832,9488,22,4.0,2021-12-22,商品,Feedback_42832
42833,5437,75,1.0,2021-07-27,その他,Feedback_42833
42834,472,14,3.0,2021-04-26,サービス,Feedback_42834
42835,1313,63,2.0,2021-01-08,サービス,Feedback_42835
42836,3125,95,5.0,2021-11-27,サービス,Feedback_42836
42837,2156,24,4.0,2021-05-15,その他,Feedback_42837
42838,377,34,5.0,2021-04-23,商品,Feedback_42838
42839,7464,36,2.0,2021-12-22,サービス,Feedback_42839
42840,3778,46,5.0,2021-08-10,その他,Feedback_42840
42841,2703,68,4.0,2021-11-09,その他,Feedback_42841
42842,142,9,0.0,2021-10-01,その他,Feedback_42842
42843,7276,37,4.0,2021-12-03,商品,Feedback_42843
42844,9978,23,5.0,2021-11-12,商品,Feedback_42844
42845,18,94,2.0,2021-06-21,サービス,Feedback_42845
42846,7804,86,5.0,2021-02-13,商品,Feedback_42846
42847,702,81,4.0,2021-05-04,商品,Feedback_42847
42848,4856,58,2.0,2021-05-30,サービス,Feedback_42848
42849,995,53,0.0,2021-08-21,商品,Feedback_42849
42850,4414,70,0.0,2021-02-17,商品,Feedback_42850
42851,9568,100,5.0,2021-07-05,商品,Feedback_42851
42852,7278,22,0.0,2021-06-14,その他,Feedback_42852
42853,2795,21,5.0,2021-10-22,商品,Feedback_42853
42854,3138,55,2.0,2021-04-22,商品,Feedback_42854
42855,116,67,5.0,2021-11-03,サービス,Feedback_42855
42856,4487,10,5.0,2021-02-27,商品,Feedback_42856
42857,3446,66,5.0,2021-01-05,商品,Feedback_42857
42858,2211,63,3.0,2021-03-06,商品,Feedback_42858
42859,7811,83,1.0,2021-01-23,商品,Feedback_42859
42860,94,75,5.0,2021-11-28,商品,Feedback_42860
42861,7056,19,3.0,2021-04-02,その他,Feedback_42861
42862,8642,38,3.0,2021-07-03,サービス,Feedback_42862
42863,7545,18,3.0,2021-11-22,サービス,Feedback_42863
42864,3491,69,5.0,2021-08-04,サービス,Feedback_42864
42865,9928,88,5.0,2021-01-06,商品,Feedback_42865
42866,9146,21,4.0,2021-01-11,サービス,Feedback_42866
42867,5634,71,5.0,2021-10-14,サービス,Feedback_42867
42868,2715,83,2.0,2021-11-24,サービス,Feedback_42868
42869,5614,97,3.0,2021-02-23,サービス,Feedback_42869
42870,9767,100,5.0,2021-12-23,その他,Feedback_42870
42871,504,54,5.0,2021-05-31,サービス,Feedback_42871
42872,8914,94,4.0,2021-08-21,その他,Feedback_42872
42873,5684,34,4.0,2021-05-29,その他,Feedback_42873
42874,186,47,3.0,2021-06-20,商品,Feedback_42874
42875,8486,89,1.0,2021-05-18,商品,Feedback_42875
42876,4241,2,5.0,2021-06-25,サービス,Feedback_42876
42877,613,15,5.0,2021-04-09,その他,Feedback_42877
42878,4892,14,5.0,2021-12-12,商品,Feedback_42878
42879,7056,36,3.0,2021-10-08,サービス,Feedback_42879
42880,9475,32,3.0,2021-09-04,サービス,Feedback_42880
42881,869,67,5.0,2021-09-01,その他,Feedback_42881
42882,6281,1,4.0,2021-01-21,その他,Feedback_42882
42883,4101,60,3.0,2021-01-30,その他,Feedback_42883
42884,4022,27,1.0,2021-11-20,その他,Feedback_42884
42885,4778,82,3.0,2021-04-23,その他,Feedback_42885
42886,6891,97,4.0,2021-12-12,商品,Feedback_42886
42887,7368,5,1.0,2021-04-15,サービス,Feedback_42887
42888,2051,27,0.0,2021-01-19,商品,Feedback_42888
42889,4089,62,5.0,2021-11-22,サービス,Feedback_42889
42890,9160,21,5.0,2021-08-07,サービス,Feedback_42890
42891,7872,63,2.0,2021-03-10,商品,Feedback_42891
42892,9500,43,1.0,2021-06-13,その他,Feedback_42892
42893,5467,54,5.0,2021-07-23,サービス,Feedback_42893
42894,8909,27,3.0,2021-11-01,サービス,Feedback_42894
42895,2222,40,5.0,2021-06-13,サービス,Feedback_42895
42896,3442,33,0.0,2021-03-26,サービス,Feedback_42896
42897,2840,70,1.0,2021-07-04,商品,Feedback_42897
42898,9606,90,5.0,2021-11-27,サービス,Feedback_42898
42899,8815,100,5.0,2021-08-05,サービス,Feedback_42899
42900,4094,84,4.0,2021-09-30,商品,Feedback_42900
42901,9415,84,0.0,2021-02-23,商品,Feedback_42901
42902,9739,21,1.0,2021-12-22,サービス,Feedback_42902
42903,8646,28,2.0,2021-12-19,商品,Feedback_42903
42904,2348,50,2.0,2021-04-24,サービス,Feedback_42904
42905,4032,60,1.0,2021-02-16,サービス,Feedback_42905
42906,1872,80,4.0,2021-07-25,商品,Feedback_42906
42907,8314,49,5.0,2021-08-13,サービス,Feedback_42907
42908,8967,60,2.0,2021-04-14,サービス,Feedback_42908
42909,6053,21,3.0,2021-07-11,その他,Feedback_42909
42910,9934,48,3.0,2021-08-22,サービス,Feedback_42910
42911,5584,75,3.0,2021-10-12,その他,Feedback_42911
42912,8438,51,4.0,2021-05-08,サービス,Feedback_42912
42913,5333,71,5.0,2021-03-24,商品,Feedback_42913
42914,7293,18,4.0,2021-04-26,サービス,Feedback_42914
42915,3236,84,4.0,2021-04-05,サービス,Feedback_42915
42916,3164,82,5.0,2021-01-11,商品,Feedback_42916
42917,1997,94,3.0,2021-07-11,商品,Feedback_42917
42918,4171,59,5.0,2021-12-11,その他,Feedback_42918
42919,3320,52,4.0,2021-11-15,商品,Feedback_42919
42920,1898,6,5.0,2021-07-16,サービス,Feedback_42920
42921,4976,36,5.0,2021-04-10,商品,Feedback_42921
42922,1681,86,3.0,2021-01-14,その他,Feedback_42922
42923,6784,83,0.0,2021-02-26,商品,Feedback_42923
42924,3794,19,4.0,2021-02-17,商品,Feedback_42924
42925,2325,33,4.0,2021-10-26,サービス,Feedback_42925
42926,7687,28,4.0,2021-03-17,商品,Feedback_42926
42927,8596,83,3.0,2021-12-20,サービス,Feedback_42927
42928,8355,15,4.0,2021-07-03,その他,Feedback_42928
42929,5066,5,2.0,2021-07-07,サービス,Feedback_42929
42930,7068,65,3.0,2021-05-09,サービス,Feedback_42930
42931,9699,50,1.0,2021-10-12,サービス,Feedback_42931
42932,266,53,3.0,2021-05-14,サービス,Feedback_42932
42933,6056,47,4.0,2021-08-07,商品,Feedback_42933
42934,6903,96,5.0,2021-03-07,サービス,Feedback_42934
42935,8786,5,3.0,2021-05-13,サービス,Feedback_42935
42936,9569,34,3.0,2021-06-02,商品,Feedback_42936
42937,8609,54,3.0,2021-11-24,商品,Feedback_42937
42938,8156,58,5.0,2021-10-06,サービス,Feedback_42938
42939,9081,30,5.0,2021-03-19,サービス,Feedback_42939
42940,1577,100,4.0,2021-04-11,サービス,Feedback_42940
42941,7535,16,1.0,2021-02-12,その他,Feedback_42941
42942,9266,82,3.0,2021-01-08,商品,Feedback_42942
42943,4217,100,3.0,2021-08-02,その他,Feedback_42943
42944,8238,86,5.0,2021-06-03,サービス,Feedback_42944
42945,5157,49,3.0,2021-09-02,商品,Feedback_42945
42946,1541,38,1.0,2021-03-03,その他,Feedback_42946
42947,8854,66,5.0,2021-12-12,商品,Feedback_42947
42948,7376,64,4.0,2021-11-10,その他,Feedback_42948
42949,9820,84,5.0,2021-11-24,サービス,Feedback_42949
42950,361,65,1.0,2021-05-19,サービス,Feedback_42950
42951,3155,5,5.0,2021-02-23,商品,Feedback_42951
42952,3978,51,5.0,2021-03-26,サービス,Feedback_42952
42953,1115,89,5.0,2021-07-05,その他,Feedback_42953
42954,7996,20,0.0,2021-03-21,サービス,Feedback_42954
42955,5492,29,4.0,2021-09-18,サービス,Feedback_42955
42956,2425,59,4.0,2021-06-21,サービス,Feedback_42956
42957,4325,1,5.0,2021-01-02,サービス,Feedback_42957
42958,3805,21,3.0,2021-12-18,サービス,Feedback_42958
42959,4280,60,4.0,2021-04-16,商品,Feedback_42959
42960,4891,77,3.0,2021-06-03,商品,Feedback_42960
42961,5740,98,5.0,2021-05-15,その他,Feedback_42961
42962,9245,70,2.0,2021-06-04,サービス,Feedback_42962
42963,8687,75,4.0,2021-04-13,サービス,Feedback_42963
42964,3820,98,2.0,2021-07-30,商品,Feedback_42964
42965,3655,6,3.0,2021-03-21,その他,Feedback_42965
42966,9243,27,4.0,2021-05-10,商品,Feedback_42966
42967,8394,5,5.0,2021-08-08,商品,Feedback_42967
42968,834,38,3.0,2021-06-15,商品,Feedback_42968
42969,9162,51,2.0,2021-07-26,その他,Feedback_42969
42970,5539,99,5.0,2021-04-13,その他,Feedback_42970
42971,9035,81,5.0,2021-12-15,その他,Feedback_42971
42972,4104,34,4.0,2021-04-23,サービス,Feedback_42972
42973,7162,29,3.0,2021-07-11,サービス,Feedback_42973
42974,6813,71,2.0,2021-03-06,サービス,Feedback_42974
42975,6192,93,5.0,2021-08-30,商品,Feedback_42975
42976,1129,95,5.0,2021-10-17,商品,Feedback_42976
42977,2847,48,0.0,2021-09-05,サービス,Feedback_42977
42978,6179,96,3.0,2021-03-10,商品,Feedback_42978
42979,6598,40,4.0,2021-10-31,サービス,Feedback_42979
42980,3361,67,5.0,2021-04-26,商品,Feedback_42980
42981,4017,88,5.0,2021-07-22,商品,Feedback_42981
42982,1407,62,5.0,2021-05-22,その他,Feedback_42982
42983,4744,69,5.0,2021-03-07,商品,Feedback_42983
42984,8893,91,5.0,2021-12-08,サービス,Feedback_42984
42985,8151,6,3.0,2021-05-30,その他,Feedback_42985
42986,5267,60,4.0,2021-04-30,その他,Feedback_42986
42987,7762,48,5.0,2021-09-18,商品,Feedback_42987
42988,968,66,5.0,2021-01-13,その他,Feedback_42988
42989,464,86,3.0,2021-11-05,サービス,Feedback_42989
42990,681,49,1.0,2021-04-07,サービス,Feedback_42990
42991,6575,20,5.0,2021-07-25,サービス,Feedback_42991
42992,8477,94,0.0,2021-03-09,サービス,Feedback_42992
42993,5536,4,3.0,2021-10-10,サービス,Feedback_42993
42994,7316,19,4.0,2021-09-16,商品,Feedback_42994
42995,1759,83,1.0,2021-09-20,その他,Feedback_42995
42996,4337,68,4.0,2021-05-26,サービス,Feedback_42996
42997,1943,93,4.0,2021-11-27,その他,Feedback_42997
42998,6158,97,3.0,2021-04-17,サービス,Feedback_42998
42999,5692,60,2.0,2021-11-02,サービス,Feedback_42999
43000,4585,89,2.0,2021-05-20,サービス,Feedback_43000
43001,9765,47,5.0,2021-01-20,サービス,Feedback_43001
43002,1762,35,1.0,2021-12-21,サービス,Feedback_43002
43003,9350,71,5.0,2021-04-19,サービス,Feedback_43003
43004,5696,75,5.0,2021-02-04,その他,Feedback_43004
43005,1234,25,3.0,2021-03-25,商品,Feedback_43005
43006,4426,92,5.0,2021-03-19,その他,Feedback_43006
43007,5776,62,1.0,2021-07-27,サービス,Feedback_43007
43008,1679,95,5.0,2021-06-23,サービス,Feedback_43008
43009,3781,78,1.0,2021-01-03,商品,Feedback_43009
43010,2334,20,0.0,2021-06-27,サービス,Feedback_43010
43011,216,17,4.0,2021-03-15,サービス,Feedback_43011
43012,8878,96,5.0,2021-09-09,商品,Feedback_43012
43013,2858,22,5.0,2021-06-09,商品,Feedback_43013
43014,5412,69,4.0,2021-01-02,サービス,Feedback_43014
43015,4721,45,5.0,2021-03-09,サービス,Feedback_43015
43016,1929,10,5.0,2021-01-13,サービス,Feedback_43016
43017,8956,5,5.0,2021-07-25,サービス,Feedback_43017
43018,6210,79,1.0,2021-03-01,サービス,Feedback_43018
43019,2100,58,5.0,2021-06-29,その他,Feedback_43019
43020,6813,95,2.0,2021-01-06,サービス,Feedback_43020
43021,362,92,5.0,2021-01-19,商品,Feedback_43021
43022,5327,21,1.0,2021-08-10,商品,Feedback_43022
43023,8262,31,3.0,2021-10-05,商品,Feedback_43023
43024,2817,22,4.0,2021-08-12,商品,Feedback_43024
43025,7611,35,1.0,2021-12-02,サービス,Feedback_43025
43026,9389,4,2.0,2021-03-12,サービス,Feedback_43026
43027,370,22,2.0,2021-10-28,サービス,Feedback_43027
43028,7173,85,5.0,2021-04-13,サービス,Feedback_43028
43029,7058,13,5.0,2021-01-06,商品,Feedback_43029
43030,6061,85,5.0,2021-04-30,商品,Feedback_43030
43031,1972,76,5.0,2021-12-08,サービス,Feedback_43031
43032,9456,63,5.0,2021-12-26,サービス,Feedback_43032
43033,7689,52,3.0,2021-01-24,商品,Feedback_43033
43034,5764,69,5.0,2021-01-07,サービス,Feedback_43034
43035,876,81,5.0,2021-11-11,商品,Feedback_43035
43036,2700,57,5.0,2021-05-22,サービス,Feedback_43036
43037,2588,58,2.0,2021-12-22,商品,Feedback_43037
43038,7843,53,3.0,2021-11-22,サービス,Feedback_43038
43039,4790,38,5.0,2021-08-13,サービス,Feedback_43039
43040,7083,6,3.0,2021-10-12,その他,Feedback_43040
43041,3138,75,5.0,2021-02-06,商品,Feedback_43041
43042,1741,31,5.0,2021-01-14,サービス,Feedback_43042
43043,4680,79,0.0,2021-09-16,サービス,Feedback_43043
43044,3669,56,5.0,2021-01-08,その他,Feedback_43044
43045,115,76,5.0,2021-12-19,商品,Feedback_43045
43046,7581,94,4.0,2021-04-05,その他,Feedback_43046
43047,9213,26,3.0,2021-03-07,サービス,Feedback_43047
43048,5109,76,5.0,2021-05-24,サービス,Feedback_43048
43049,9333,3,4.0,2021-05-04,サービス,Feedback_43049
43050,8877,51,4.0,2021-10-23,その他,Feedback_43050
43051,585,79,1.0,2021-07-06,サービス,Feedback_43051
43052,9358,39,1.0,2021-09-29,サービス,Feedback_43052
43053,6869,37,3.0,2021-05-10,商品,Feedback_43053
43054,3131,69,5.0,2021-02-19,サービス,Feedback_43054
43055,6448,71,1.0,2021-06-29,商品,Feedback_43055
43056,6581,41,3.0,2021-08-23,サービス,Feedback_43056
43057,133,95,5.0,2021-11-07,商品,Feedback_43057
43058,1358,35,2.0,2021-12-17,その他,Feedback_43058
43059,3246,36,3.0,2021-06-10,商品,Feedback_43059
43060,4995,41,3.0,2021-04-26,サービス,Feedback_43060
43061,4637,83,3.0,2021-09-19,商品,Feedback_43061
43062,4742,80,4.0,2021-05-21,サービス,Feedback_43062
43063,1299,47,5.0,2021-10-13,サービス,Feedback_43063
43064,2104,21,5.0,2021-10-20,商品,Feedback_43064
43065,4650,100,1.0,2021-05-07,その他,Feedback_43065
43066,1563,77,4.0,2021-09-19,その他,Feedback_43066
43067,5233,17,3.0,2021-02-10,商品,Feedback_43067
43068,6299,42,2.0,2021-03-14,サービス,Feedback_43068
43069,5894,48,4.0,2021-08-16,その他,Feedback_43069
43070,4880,79,5.0,2021-02-21,その他,Feedback_43070
43071,2496,83,3.0,2021-10-01,サービス,Feedback_43071
43072,6743,42,5.0,2021-08-23,その他,Feedback_43072
43073,5944,9,5.0,2021-10-12,サービス,Feedback_43073
43074,4338,78,4.0,2021-02-24,サービス,Feedback_43074
43075,5777,10,3.0,2021-02-22,商品,Feedback_43075
43076,9414,36,5.0,2021-06-29,その他,Feedback_43076
43077,8113,54,3.0,2021-07-16,サービス,Feedback_43077
43078,3487,18,5.0,2021-09-13,サービス,Feedback_43078
43079,3684,37,5.0,2021-09-25,その他,Feedback_43079
43080,9621,53,5.0,2021-07-25,その他,Feedback_43080
43081,9078,95,5.0,2021-08-16,その他,Feedback_43081
43082,5883,72,2.0,2021-09-19,サービス,Feedback_43082
43083,6375,81,5.0,2021-01-13,サービス,Feedback_43083
43084,5723,74,5.0,2021-06-11,サービス,Feedback_43084
43085,3005,56,5.0,2021-10-26,サービス,Feedback_43085
43086,2054,66,5.0,2021-11-01,サービス,Feedback_43086
43087,7080,82,2.0,2021-02-13,商品,Feedback_43087
43088,5415,21,5.0,2021-10-27,商品,Feedback_43088
43089,8970,51,1.0,2021-06-21,サービス,Feedback_43089
43090,7643,73,5.0,2021-06-20,その他,Feedback_43090
43091,8692,18,2.0,2021-12-02,商品,Feedback_43091
43092,4954,68,4.0,2021-03-09,サービス,Feedback_43092
43093,8337,53,2.0,2021-05-20,商品,Feedback_43093
43094,4855,87,3.0,2021-12-19,商品,Feedback_43094
43095,4945,43,2.0,2021-12-10,商品,Feedback_43095
43096,4482,9,4.0,2021-05-18,商品,Feedback_43096
43097,1032,51,5.0,2021-12-31,サービス,Feedback_43097
43098,4317,12,5.0,2021-01-31,サービス,Feedback_43098
43099,5687,49,5.0,2021-06-14,サービス,Feedback_43099
43100,4549,77,5.0,2021-03-20,サービス,Feedback_43100
43101,5695,63,1.0,2021-03-25,その他,Feedback_43101
43102,9233,98,5.0,2021-07-19,商品,Feedback_43102
43103,2940,56,5.0,2021-02-13,サービス,Feedback_43103
43104,2873,51,3.0,2021-06-07,サービス,Feedback_43104
43105,5092,60,4.0,2021-01-26,サービス,Feedback_43105
43106,4492,94,3.0,2021-05-28,サービス,Feedback_43106
43107,8432,96,2.0,2021-10-28,商品,Feedback_43107
43108,8442,1,0.0,2021-12-12,商品,Feedback_43108
43109,6326,50,4.0,2021-09-14,サービス,Feedback_43109
43110,7672,40,5.0,2021-12-09,サービス,Feedback_43110
43111,9972,79,0.0,2021-03-29,その他,Feedback_43111
43112,3371,15,5.0,2021-02-07,商品,Feedback_43112
43113,5011,74,4.0,2021-03-28,サービス,Feedback_43113
43114,283,31,5.0,2021-09-08,サービス,Feedback_43114
43115,8984,46,5.0,2021-09-10,商品,Feedback_43115
43116,7653,77,4.0,2021-11-07,サービス,Feedback_43116
43117,2521,51,1.0,2021-05-25,その他,Feedback_43117
43118,7435,32,3.0,2021-09-08,サービス,Feedback_43118
43119,4671,10,3.0,2021-11-09,サービス,Feedback_43119
43120,9735,72,2.0,2021-01-08,その他,Feedback_43120
43121,5709,62,5.0,2021-12-15,商品,Feedback_43121
43122,2050,66,1.0,2021-02-08,商品,Feedback_43122
43123,655,98,5.0,2021-08-13,商品,Feedback_43123
43124,8592,56,5.0,2021-05-29,商品,Feedback_43124
43125,3846,33,5.0,2021-11-12,その他,Feedback_43125
43126,3245,78,3.0,2021-02-26,商品,Feedback_43126
43127,8414,3,2.0,2021-07-29,商品,Feedback_43127
43128,4008,85,2.0,2021-11-29,商品,Feedback_43128
43129,8743,70,0.0,2021-03-20,商品,Feedback_43129
43130,7585,16,5.0,2021-09-20,その他,Feedback_43130
43131,2837,29,5.0,2021-11-29,サービス,Feedback_43131
43132,6167,77,4.0,2021-02-16,サービス,Feedback_43132
43133,6633,85,5.0,2021-01-28,サービス,Feedback_43133
43134,9840,16,5.0,2021-04-30,その他,Feedback_43134
43135,5443,99,1.0,2021-12-21,サービス,Feedback_43135
43136,1267,45,5.0,2021-12-02,商品,Feedback_43136
43137,5291,95,3.0,2021-04-23,商品,Feedback_43137
43138,6729,87,5.0,2021-08-25,商品,Feedback_43138
43139,3502,91,4.0,2021-01-12,サービス,Feedback_43139
43140,6292,47,3.0,2021-06-13,その他,Feedback_43140
43141,1046,99,2.0,2021-05-14,サービス,Feedback_43141
43142,3721,99,5.0,2021-01-30,サービス,Feedback_43142
43143,750,14,3.0,2021-04-25,その他,Feedback_43143
43144,9836,42,5.0,2021-12-25,サービス,Feedback_43144
43145,6978,37,3.0,2021-12-22,商品,Feedback_43145
43146,1374,78,5.0,2021-08-31,サービス,Feedback_43146
43147,9829,48,4.0,2021-10-14,商品,Feedback_43147
43148,7448,80,5.0,2021-05-19,商品,Feedback_43148
43149,3219,6,5.0,2021-11-01,サービス,Feedback_43149
43150,8388,99,5.0,2021-03-21,サービス,Feedback_43150
43151,3611,91,5.0,2021-06-23,サービス,Feedback_43151
43152,4211,76,3.0,2021-06-24,商品,Feedback_43152
43153,6852,56,5.0,2021-04-20,商品,Feedback_43153
43154,5229,18,4.0,2021-11-01,商品,Feedback_43154
43155,7067,52,5.0,2021-12-15,サービス,Feedback_43155
43156,9523,57,5.0,2021-03-15,サービス,Feedback_43156
43157,3554,97,1.0,2021-08-17,商品,Feedback_43157
43158,3425,46,4.0,2021-11-12,商品,Feedback_43158
43159,7375,98,3.0,2021-12-17,商品,Feedback_43159
43160,869,34,5.0,2021-06-15,サービス,Feedback_43160
43161,4118,97,4.0,2021-12-12,商品,Feedback_43161
43162,7198,73,5.0,2021-03-30,商品,Feedback_43162
43163,4130,31,5.0,2021-03-16,商品,Feedback_43163
43164,2770,29,1.0,2021-10-23,その他,Feedback_43164
43165,3634,82,4.0,2021-06-18,サービス,Feedback_43165
43166,9332,100,1.0,2021-01-10,サービス,Feedback_43166
43167,9581,30,5.0,2021-12-06,サービス,Feedback_43167
43168,457,48,2.0,2021-09-12,その他,Feedback_43168
43169,9629,83,3.0,2021-02-20,その他,Feedback_43169
43170,6372,96,5.0,2021-08-24,サービス,Feedback_43170
43171,9906,81,4.0,2021-09-29,サービス,Feedback_43171
43172,1661,88,3.0,2021-12-12,サービス,Feedback_43172
43173,9398,54,5.0,2021-12-28,サービス,Feedback_43173
43174,5202,73,5.0,2021-05-07,サービス,Feedback_43174
43175,6717,83,2.0,2021-02-16,サービス,Feedback_43175
43176,2295,24,5.0,2021-02-13,商品,Feedback_43176
43177,5466,25,4.0,2021-06-16,その他,Feedback_43177
43178,1153,47,5.0,2021-09-30,サービス,Feedback_43178
43179,3870,39,3.0,2021-03-09,その他,Feedback_43179
43180,6405,9,3.0,2021-05-20,その他,Feedback_43180
43181,3210,45,4.0,2021-12-26,サービス,Feedback_43181
43182,4691,11,4.0,2021-05-22,商品,Feedback_43182
